,family,father,mother,midParent,children,childNum,gender,RandomNoise1,RandomNoise2,RandomNoise3,RandomNoise4,RandomNoise5,RandomNoise6,RandomNoise7,RandomNoise8,RandomNoise9,RandomNoise10,RandomNoise11,Child
722,159,1.7018,1.816,0.69248,5,5,0,0.815194996,0.685112016,0.677045072,0.600194074,0.282024929,0.653734836,0.220036159,0.625189068,0.296332712,0.309262442,0.556379772,1.74193
723,160,1.7018,1.82423,0.6941,1,1,1,0.565924163,0.85073895,0.989785692,0.027259098,0.182756359,0.10687433,0.913179514,0.331804915,0.912717931,0.540999592,0.25104832,1.8034
724,161,1.7018,1.81051,0.6914,8,1,1,0.694496235,0.496359249,0.603360208,0.236068011,0.697192379,0.485560645,0.339697964,0.874119411,0.073947454,0.763132032,0.434706297,1.8542
725,161,1.7018,1.81051,0.6914,8,2,1,0.44367062,0.425882318,0.505714215,0.224394196,0.496066318,0.271861289,0.385462637,0.388181476,0.95602734,0.723234077,0.869057022,1.8034
726,161,1.7018,1.81051,0.6914,8,3,1,0.438210809,0.442534458,0.172322748,0.444717725,0.827992647,0.441398862,0.773036228,0.585924798,0.573361932,0.812573619,0.745723498,1.79578
727,161,1.7018,1.81051,0.6914,8,4,1,0.885482549,0.064027661,0.150916383,0.703557326,0.209976003,0.343427492,0.061519607,0.902309872,0.102357773,0.289951285,0.379284417,1.778
728,161,1.7018,1.81051,0.6914,8,5,1,0.02489925,0.258995442,0.74218011,0.967268,0.253513214,0.745859353,0.981353952,0.312209125,0.062379754,0.59930436,0.195045258,1.7526
729,161,1.7018,1.81051,0.6914,8,6,0,0.37124391,0.899233549,0.368517741,0.394014268,0.209697228,0.554945093,0.944857915,0.647493978,0.392430281,0.941539326,0.157468076,1.86538
730,161,1.7018,1.81051,0.6914,8,7,0,0.473191043,0.722376232,0.596243171,0.31451871,0.517324712,0.660872677,0.272987456,0.13191545,0.584663022,0.500403313,0.978483197,1.7968
731,161,1.7018,1.81051,0.6914,8,8,0,0.785863976,0.045499019,0.030109564,0.800894068,0.442122819,0.661668579,0.430132299,0.610959516,0.045238857,0.770675949,0.004243742,1.70078
732,162,1.7018,1.78308,0.686,6,1,1,0.896917209,0.111820826,0.856696334,0.227964743,0.259635176,0.562904688,0.222301042,0.083904131,0.915980062,0.42828454,0.308038885,1.77038
733,162,1.7018,1.78308,0.686,6,2,1,0.165613802,0.108132028,0.188224145,0.513770203,0.796030524,0.991049794,0.665329205,0.622248038,0.496081647,0.434571726,0.762032742,1.7145
734,162,1.7018,1.78308,0.686,6,3,0,0.822339776,0.523137362,0.783528198,0.11810543,0.661060068,0.987427082,0.933521918,0.434838827,0.301668053,0.007728662,0.784915418,1.7968
735,162,1.7018,1.78308,0.686,6,4,0,0.969099416,0.468240426,0.827505607,0.354020513,0.2174039,0.451896518,0.068441777,0.487831918,0.120878836,0.197300204,0.142930468,1.78308
736,162,1.7018,1.78308,0.686,6,5,0,0.319352935,0.476644847,0.393173253,0.555615666,0.162925022,0.120672652,0.732446191,0.164970458,0.922433594,0.197926215,0.038997772,1.76936
737,162,1.7018,1.78308,0.686,6,6,0,0.909149439,0.488302573,0.57238765,0.475654851,0.415780151,0.120041996,0.896268021,0.011165907,0.98835256,0.797364213,0.850357442,1.74193
738,163,1.7018,1.7968,0.6887,5,1,1,0.30699677,0.279287157,0.314014854,0.311149732,0.873465489,0.874367748,0.896543057,0.354770929,0.142783873,0.368801932,0.869772571,1.778
739,163,1.7018,1.7968,0.6887,5,2,1,0.607870186,0.192953684,0.445608243,0.119016166,0.128976453,0.711492081,0.949170293,0.019059053,0.530775198,0.794543073,0.152802076,1.7526
740,163,1.7018,1.7968,0.6887,5,3,0,0.528541537,0.21647334,0.094751091,0.988255141,0.655052384,0.865977249,0.415940295,0.676057494,0.719280516,0.721853627,0.124312431,1.7968
741,163,1.7018,1.7968,0.6887,5,4,0,0.475403028,0.471391014,0.284232139,0.842792469,0.945631599,0.157656855,0.203866276,0.958310161,0.128296648,0.826203789,0.312959468,1.7968
742,163,1.7018,1.7968,0.6887,5,5,0,0.928654071,0.004678613,0.269267795,0.631055913,0.608301274,0.46244502,0.285088731,0.693857262,0.587442268,0.49027084,0.369699733,1.72822
743,164,1.7018,1.7968,0.6887,4,1,1,0.958237088,0.855205254,0.942329694,0.241940957,0.19699158,0.408471087,0.795810365,0.981093144,0.521293816,0.983760241,0.360521909,1.778
744,164,1.7018,1.7968,0.6887,4,2,1,0.856208944,0.753604466,0.787736671,0.273836601,0.121257429,0.909645734,0.854453661,0.075411797,0.873159641,0.301595621,0.40704896,1.71958
745,164,1.7018,1.7968,0.6887,4,3,0,0.32665812,0.304006859,0.7950437,0.60089667,0.819219591,0.265843487,0.849186074,0.146611194,0.928110059,0.742213433,0.611662883,1.72822
746,164,1.7018,1.7968,0.6887,4,4,0,0.653753351,0.033974712,0.307685906,0.574346115,0.621894886,0.230671053,0.219267114,0.940315094,0.105379817,0.688294611,0.622035576,1.64592
747,165,1.7018,1.78308,0.686,3,1,1,0.118061208,0.979252982,0.82570602,0.940546461,0.818375977,0.609837409,0.333480519,0.2299358,0.482781583,0.724392744,0.881001864,1.651
748,165,1.7018,1.78308,0.686,3,2,0,0.58310579,0.909907472,0.536439945,0.783757568,0.910539061,0.055865408,0.303689969,0.350688826,0.309738388,0.765390536,0.841169335,1.70078
749,165,1.7018,1.78308,0.686,3,3,0,0.052553812,0.170923739,0.63029186,0.161284881,0.115299529,0.103181999,0.16741799,0.386126632,0.815240399,0.891262494,0.941739102,1.70078
750,166,1.7145,1.78308,0.6885,11,1,1,0.565666924,0.742075845,0.553025317,0.660370206,0.729374812,0.194200432,0.145943437,0.698259674,0.707639638,0.603902422,0.182346669,1.8034
751,166,1.7145,1.78308,0.6885,11,2,1,0.805927646,0.715788686,0.038292474,0.817260081,0.271738484,0.26402568,0.902819624,0.842587894,0.808138206,0.195881434,0.798581831,1.7526
752,166,1.7145,1.78308,0.6885,11,3,0,0.221982371,0.417411639,0.948357062,0.522738967,0.387963558,0.9523476,0.00691131,0.593920062,0.495255221,0.901178263,0.321539588,1.75565
753,166,1.7145,1.78308,0.6885,11,4,0,0.181226929,0.306277408,0.496962396,0.149253193,0.956625036,0.252701647,0.095595686,0.176651288,0.747480127,0.870844124,0.50137662,1.75565
754,166,1.7145,1.78308,0.6885,11,5,0,0.83275625,0.11714446,0.706942065,0.045063269,0.2954304,0.620394737,0.151641624,0.927010906,0.091952856,0.247925846,0.286600765,1.72822
755,166,1.7145,1.78308,0.6885,11,6,0,0.201216982,0.601550867,0.804287608,0.573337549,0.727021662,0.130202087,0.614091509,0.252126986,0.078136993,0.586069123,0.880855223,1.72822
756,166,1.7145,1.78308,0.6885,11,7,0,0.445618234,0.92212284,0.578060532,0.58576027,0.421116182,0.765190209,0.886518051,0.712797628,0.976367524,0.133964467,0.988255531,1.72822
757,166,1.7145,1.78308,0.6885,11,8,0,0.677308521,0.868033697,0.551100943,0.81482336,0.936001956,0.953437936,0.864748328,0.011795227,0.757444874,0.824865634,0.95956078,1.72822
758,166,1.7145,1.78308,0.6885,11,9,0,0.343151546,0.248112713,0.887546823,0.515049918,0.338423263,0.780581911,0.340636273,0.912279986,0.76254838,0.064512282,0.757534734,1.72822
759,166,1.7145,1.78308,0.6885,11,10,0,0.431446599,0.289833434,0.926772419,0.813429161,0.158365814,0.879185605,0.777406644,0.751962556,0.413658449,0.521920867,0.25061677,1.7145
760,166,1.7145,1.78308,0.6885,11,11,0,0.397287022,0.98741733,0.243303146,0.805927928,0.595033983,0.183748431,0.906579249,0.465674603,0.591292616,0.751327881,0.058098324,1.70078
761,167,1.7018,1.75565,0.6806,4,1,1,0.654570582,0.248981136,0.03287956,0.68786843,0.719156735,0.155038721,0.523406034,0.60524806,0.871785432,0.393761476,0.718320065,1.8161
762,167,1.7018,1.75565,0.6806,4,2,1,0.768710553,0.460434946,0.827986189,0.938560677,0.526974024,0.739453877,0.334865053,0.306063936,0.643601534,0.511190689,0.519628979,1.778
763,167,1.7018,1.75565,0.6806,4,3,1,0.952594683,0.06175111,0.386016072,0.170537335,0.257795703,0.225680049,0.761205338,0.731392819,0.706803171,0.865658994,0.111609583,1.7018
764,167,1.7018,1.75565,0.6806,4,4,1,0.401134812,0.104524858,0.905605503,0.017727567,0.078582669,0.821687938,0.413810065,0.971521667,0.749983737,0.517510602,0.722566881,1.7018
765,168,1.7018,1.74193,0.6779,8,1,1,0.521571785,0.413529764,0.461746419,0.812292641,0.566028517,0.074352272,0.358107695,0.495745797,0.652811875,0.151954693,0.794496911,1.8034
766,168,1.7018,1.74193,0.6779,8,2,1,0.831368175,0.335122365,0.571872536,0.287242888,0.442911045,0.731325573,0.938472798,0.388316109,0.340572689,0.543841841,0.920768986,1.78308
767,168,1.7018,1.74193,0.6779,8,3,1,0.929820456,0.70630058,0.254400382,0.62099307,0.06544413,0.74993683,0.893018063,0.341939501,0.083298162,0.814772923,0.923646152,1.75768
768,168,1.7018,1.74193,0.6779,8,4,1,0.173933398,0.456470065,0.68398083,0.849786185,0.715187636,0.839448482,0.492989455,0.085496326,0.390854505,0.846414507,0.249507659,1.7399
769,168,1.7018,1.74193,0.6779,8,5,1,0.427583762,0.651504551,0.531569881,0.677120454,0.454306887,0.918815959,0.653693566,0.099981978,0.501547474,0.311474908,0.003672884,1.7272
770,168,1.7018,1.74193,0.6779,8,6,1,0.858953548,0.616178908,0.199896243,0.624022244,0.539731886,0.57787797,0.892551606,0.683824341,0.491158206,0.991967855,0.799357326,1.7018
771,168,1.7018,1.74193,0.6779,8,7,1,0.469983376,0.748144364,0.27629555,0.291796667,0.411338039,0.249016426,0.648639351,0.315573417,0.311789397,0.011050416,0.600048168,1.6637
772,168,1.7018,1.74193,0.6779,8,8,0,0.825295205,0.656514278,0.460545334,0.101141915,0.345596019,0.7462314,0.455723345,0.039844946,0.558426513,0.242402858,0.159222312,1.74193
773,169,1.7018,1.72822,0.6752,3,1,1,0.078900875,0.812337544,0.053880717,0.32928808,0.881572418,0.994547478,0.684719332,0.680933063,0.24891083,0.372138967,0.693679618,1.7526
774,169,1.7018,1.72822,0.6752,3,2,1,0.602065948,0.554584391,0.145874416,0.942677764,0.305697045,0.534856422,0.808962887,0.823687955,0.863201249,0.608110269,0.322541087,1.7272
775,169,1.7018,1.72822,0.6752,3,3,0,0.453449654,0.647681807,0.138616899,0.275231376,0.497417415,0.63067283,0.189857367,0.287339094,0.223148625,0.991865124,0.218800065,1.72822
776,170,1.7145,1.70078,0.6723,5,1,1,0.118633665,0.683444636,0.245058203,0.716803736,0.446309868,0.745520906,0.162977242,0.986936023,0.716485219,0.316126017,0.214555065,1.778
777,170,1.7145,1.70078,0.6723,5,2,1,0.465078499,0.90295411,0.639807973,0.657915401,0.598176748,0.351899749,0.670396293,0.383374829,0.709911862,0.638226623,0.821675539,1.7653
778,170,1.7145,1.70078,0.6723,5,3,1,0.587132603,0.472080588,0.795868057,0.161840165,0.803834458,0.468948177,0.430723702,0.971650438,0.708611071,0.820190283,0.430664498,1.7526
779,170,1.7145,1.70078,0.6723,5,4,1,0.591693825,0.644146357,0.019737545,0.539298284,0.651631467,0.144839574,0.938595936,0.973514664,0.234279621,0.904226754,0.232754256,1.7399
780,170,1.7145,1.70078,0.6723,5,5,0,0.254002975,0.268995418,0.105894281,0.956193382,0.562322102,0.050597102,0.808391321,0.506511339,0.546033801,0.392275588,0.599830639,1.81051
781,171,1.7018,1.67335,0.6644,1,1,1,0.718945469,0.005944735,0.224104944,0.890676193,0.43882798,0.966017819,0.961438109,0.557520343,0.626047562,0.157795351,0.885416108,1.7018
782,172,1.6764,1.83794,0.6918,8,1,1,0.230788846,0.680563102,0.072120192,0.55458618,0.223855976,0.938706405,0.698030893,0.461794339,0.091615215,0.541568435,0.233916952,1.7907
783,172,1.6764,1.83794,0.6918,8,2,1,0.50113625,0.65489135,0.861196134,0.093959038,0.735207717,0.426291935,0.903266404,0.742191344,0.648778143,0.979568472,0.550885435,1.7907
784,172,1.6764,1.83794,0.6918,8,3,1,0.413380996,0.414359701,0.165346522,0.438326496,0.490873759,0.50296571,0.010019733,0.521610321,0.747071277,0.860048006,0.688774061,1.7018
785,172,1.6764,1.83794,0.6918,8,4,1,0.565838956,0.187104654,0.769547849,0.966408766,0.543137377,0.757897551,0.309617263,0.96285532,0.258948163,0.912376014,0.974059229,1.6764
786,172,1.6764,1.83794,0.6918,8,5,1,0.409540682,0.552891434,0.984581967,0.027403386,0.800967585,0.914407236,0.434831692,0.980512486,0.127313109,0.697312114,0.230556038,1.6764
787,172,1.6764,1.83794,0.6918,8,6,0,0.897721177,0.438124132,0.607064303,0.157097319,0.074765274,0.787540913,0.310780409,0.236311864,0.720159437,0.942228783,0.957319127,1.70078
788,172,1.6764,1.83794,0.6918,8,7,0,0.668130518,0.131766859,0.850263192,0.617891824,0.883727034,0.492824475,0.028245983,0.46857581,0.504989889,0.106855601,0.737813998,1.70078
789,172,1.6764,1.83794,0.6918,8,8,0,0.890050603,0.752324596,0.093713265,0.4105603,0.216290219,0.058788894,0.364964473,0.98049581,0.937457317,0.58298197,0.544792283,1.68707
790,173,1.6764,1.83794,0.6918,9,1,1,0.251376398,0.895673223,0.675893514,0.131953045,0.007148745,0.328616712,0.743732266,0.3711328,0.065926798,0.800407285,0.056969341,1.8288
791,173,1.6764,1.83794,0.6918,9,2,1,0.204274374,0.062077822,0.748375483,0.047778296,0.220737898,0.198388636,0.804049104,0.724615384,0.117565788,0.05853619,0.655023691,1.651
792,173,1.6764,1.83794,0.6918,9,3,1,0.644494521,0.673275361,0.626247366,0.607345435,0.783039851,0.274956366,0.239820616,0.674178071,0.82287977,0.941245745,0.602541761,1.651
793,173,1.6764,1.83794,0.6918,9,4,0,0.943074066,0.515794063,0.136497609,0.854872771,0.859459392,0.381857008,0.79692039,0.49491224,0.707916149,0.321410242,0.293136035,1.83794
794,173,1.6764,1.83794,0.6918,9,5,0,0.375298308,0.57644241,0.066680826,0.210994004,0.417819576,0.114251221,0.808315294,0.866608245,0.061401083,0.836672154,0.411465845,1.75565
795,173,1.6764,1.83794,0.6918,9,6,0,0.009437203,0.861097712,0.704843732,0.885774201,0.043255904,0.105796918,0.337134346,0.738699457,0.881251523,0.414659832,0.018278886,1.75565
796,173,1.6764,1.83794,0.6918,9,7,0,0.040041082,0.452563517,0.386148865,0.952757316,0.47370773,0.835713519,0.238547658,0.213119928,0.573199541,0.659875997,0.208099393,1.70078
797,173,1.6764,1.83794,0.6918,9,8,0,0.64357844,0.641271382,0.26172728,0.6816796,0.157167143,0.139359143,0.610410786,0.105830603,0.975902921,0.520700795,0.067061759,1.64592
798,173,1.6764,1.83794,0.6918,9,9,0,0.472388658,0.780220516,0.087583631,0.697650273,0.759551257,0.847922587,0.218211819,0.642271453,0.056714481,0.877748439,0.437353168,1.64592
799,174,1.6764,1.81051,0.6864,5,1,1,0.0507732,0.050872878,0.740916986,0.15928315,0.213115943,0.238871346,0.551634275,0.886409372,0.33326845,0.260268009,0.953859714,1.6764
800,174,1.6764,1.81051,0.6864,5,2,1,0.557282887,0.113116082,0.641099964,0.204233554,0.798896005,0.268102934,0.610299921,0.884168239,0.43283723,0.068744395,0.91105453,1.651
801,174,1.6764,1.81051,0.6864,5,3,0,0.28795068,0.438832295,0.083992231,0.913755314,0.6339694,0.710964778,0.66011773,0.207624849,0.903746077,0.941988194,0.192205215,1.83794
802,174,1.6764,1.81051,0.6864,5,4,0,0.028438126,0.15204549,0.834165616,0.830678712,0.771974492,0.99931198,0.047401954,0.312981075,0.713069798,0.165963793,0.369678214,1.82423
803,174,1.6764,1.81051,0.6864,5,5,0,0.360288411,0.061443439,0.748363628,0.573211695,0.046488971,0.682825399,0.728903838,0.754501177,0.447126567,0.108628299,0.352948317,1.7968
804,175,1.6764,1.81051,0.6864,6,1,1,0.041312437,0.747014201,0.074955558,0.893081955,0.758655633,0.278774759,0.189386131,0.6791533,0.925741145,0.12161199,0.972954886,1.8288
805,175,1.6764,1.81051,0.6864,6,2,1,0.521315167,0.19399147,0.950370744,0.510569245,0.342307229,0.848578797,0.28654773,0.576686539,0.643122881,0.832414418,0.146812125,1.7272
806,175,1.6764,1.81051,0.6864,6,3,0,0.048700615,0.650057606,0.047297138,0.219172347,0.310279354,0.002337389,0.653639876,0.081973025,0.939036816,0.817990384,0.387466811,1.81051
807,175,1.6764,1.81051,0.6864,6,4,0,0.727109341,0.518296691,0.051845381,0.609682252,0.357186394,0.210253257,0.473757529,0.648113081,0.805461218,0.939504439,0.419611867,1.78308
808,175,1.6764,1.81051,0.6864,6,5,0,0.324962089,0.40940035,0.101497557,0.93842632,0.207768083,0.840624093,0.643965676,0.739277056,0.178071159,0.779677094,0.458890277,1.70078
809,175,1.6764,1.81051,0.6864,6,6,0,0.093741573,0.2511028,0.428157241,0.417368084,0.346076842,0.833738425,0.039346243,0.637373287,0.344147576,0.188085678,0.865967209,1.67335
810,176,1.6891,1.78308,0.6835,8,1,1,0.366323703,0.755261599,0.183357839,0.790847385,0.262410423,0.969438942,0.494794092,0.811648826,0.727175554,0.883665566,0.021074765,1.74498
811,176,1.6891,1.78308,0.6835,8,2,1,0.19678,0.875954342,0.0859633,0.560240535,0.232697584,0.472364358,0.229950833,0.234153116,0.611368799,0.647908736,0.302211262,1.7399
812,176,1.6891,1.78308,0.6835,8,3,1,0.592141137,0.03724726,0.71586228,0.667206886,0.159412822,0.557080282,0.920243921,0.898663572,0.339156688,0.229566119,0.741118423,1.6891
813,176,1.6891,1.78308,0.6835,8,4,1,0.952873442,0.069421298,0.004203302,0.921313324,0.384522216,0.391078247,0.841216195,0.629188273,0.786887427,0.279525908,0.077732746,1.6383
814,176,1.6891,1.78308,0.6835,8,5,0,0.712494842,0.787885716,0.543913872,0.524886249,0.298510407,0.790031804,0.053122949,0.729408538,0.125358072,0.982288826,0.972102261,1.7145
815,176,1.6891,1.78308,0.6835,8,6,0,0.052453573,0.432818924,0.333613126,0.688296541,0.887286244,0.286828866,0.571072218,0.23423663,0.262237553,0.789692367,0.964751095,1.65964
816,176,1.6891,1.78308,0.6835,8,7,0,0.978568647,0.764283684,0.669211823,0.045803157,0.34564694,0.195396273,0.513325744,0.478523375,0.561034816,0.982215306,0.528979036,1.65964
817,176,1.6891,1.78308,0.6835,8,8,0,0.143288296,0.005098703,0.933293403,0.411871243,0.928057316,0.334571325,0.863601228,0.705083218,0.481701762,0.145460245,0.582931075,1.57734
818,177,1.6764,1.7968,0.6837,5,1,1,0.355531033,0.303979946,0.21260884,0.110268585,0.637659553,0.042414268,0.561069914,0.217687639,0.251329111,0.129121745,0.72652371,1.8288
819,177,1.6764,1.7968,0.6837,5,2,1,0.413411743,0.993404411,0.258114873,0.305996027,0.839677625,0.661635071,0.171425444,0.522384769,0.58331719,0.292937554,0.441308861,1.8034
820,177,1.6764,1.7968,0.6837,5,3,1,0.701905458,0.091182317,0.01713369,0.742868977,0.711722155,0.726303592,0.099547088,0.935525665,0.726993505,0.040422258,0.367954615,1.7018
821,177,1.6764,1.7968,0.6837,5,4,0,0.434709441,0.502968206,0.763785817,0.01971946,0.677572453,0.03298706,0.392627833,0.405879218,0.990382841,0.077792285,0.396421903,1.81051
822,177,1.6764,1.7968,0.6837,5,5,0,0.532651324,0.57219681,0.581183924,0.268219313,0.35961175,0.115517082,0.982742781,0.063087225,0.969137965,0.843051163,0.762400798,1.78308
823,178,1.6764,1.72822,0.6702,1,1,1,0.578828733,0.031698539,0.180644191,0.508126654,0.126268517,0.07853027,0.083096979,0.470341041,0.202697683,0.790277006,0.013779613,1.778
824,179,1.6764,1.74193,0.6729,2,1,0,0.351747514,0.738128769,0.662286861,0.384472438,0.163011026,0.587455527,0.846173938,0.422929301,0.165188891,0.207544139,0.733699107,1.76936
825,179,1.6764,1.74193,0.6729,2,2,0,0.663503276,0.308635432,0.755105976,0.888753586,0.655178868,0.055177178,0.172102749,0.682979555,0.831286095,0.043691212,0.782117747,1.70078
826,180,1.6891,1.72822,0.6727,6,1,1,0.632607644,0.976918873,0.628186248,0.219509577,0.856854434,0.246286526,0.773241648,0.026333548,0.702153938,0.53415856,0.668136649,1.70688
827,180,1.6891,1.72822,0.6727,6,2,1,0.559362486,0.57233588,0.333952276,0.726790655,0.614347293,0.009677737,0.206756438,0.778777895,0.863468765,0.846841697,0.638382819,1.7018
828,180,1.6891,1.72822,0.6727,6,3,1,0.287031539,0.506183939,0.453703634,0.031843534,0.497872577,0.703213528,0.509706562,0.75597384,0.308337636,0.534149172,0.126673822,1.651
829,180,1.6891,1.72822,0.6727,6,4,0,0.725780595,0.598209484,0.211527763,0.107796092,0.381999279,0.609752528,0.981796359,0.861573726,0.880389607,0.570838975,0.707599655,1.78308
830,180,1.6891,1.72822,0.6727,6,5,0,0.213116899,0.937490084,0.310075987,0.69237096,0.192586187,0.23470755,0.166969221,0.043420923,0.023140636,0.458146332,0.752635742,1.78308
831,180,1.6891,1.72822,0.6727,6,6,0,0.64206954,0.646661217,0.701654103,0.031742932,0.356853157,0.613685005,0.29158342,0.943241231,0.572782666,0.642732982,0.094169594,1.72822
832,181,1.6891,1.7145,0.67,7,1,1,0.184953901,0.34545407,0.892935627,0.085827184,0.610348268,0.372111438,0.287366705,0.035570245,0.783955762,0.291915669,0.395812079,1.778
833,181,1.6891,1.7145,0.67,7,2,1,0.96826286,0.33610871,0.680258258,0.064713669,0.211952698,0.6039556,0.393518592,0.583832617,0.801541409,0.953725542,0.530146005,1.7272
834,181,1.6891,1.7145,0.67,7,3,0,0.831245035,0.032490617,0.387473789,0.361393365,0.311153111,0.607434595,0.691778174,0.109543104,0.393477441,0.789538928,0.573387617,1.74193
835,181,1.6891,1.7145,0.67,7,4,0,0.871260903,0.979285376,0.128763027,0.19623467,0.297345183,0.733053746,0.26421471,0.76377967,0.502327316,0.199311643,0.861317168,1.7145
836,181,1.6891,1.7145,0.67,7,5,0,0.698804641,0.99267942,0.393960848,0.169480777,0.038997298,0.645272602,0.253050604,0.019789269,0.379197711,0.108508956,0.091766586,1.7145
837,181,1.6891,1.7145,0.67,7,6,0,0.509680937,0.747677488,0.287298082,0.284713406,0.73743901,0.89791267,0.870491139,0.138579542,0.950473029,0.697751707,0.302255448,1.7145
838,181,1.6891,1.7145,0.67,7,7,0,0.909462729,0.604746611,0.655996855,0.925840318,0.104345555,0.80374565,0.461939684,0.988144034,0.456365736,0.572182943,0.456849931,1.7145
839,182,1.6764,1.68707,0.6621,1,1,1,0.305675005,0.830733119,0.782475123,0.98632273,0.126819213,0.277786029,0.406319424,0.957826966,0.61817552,0.69666301,0.897870259,1.778
840,183,1.6764,1.64592,0.654,4,1,1,0.403893505,0.081597458,0.949552154,0.192936924,0.536995862,0.573204405,0.630509079,0.629738599,0.878321428,0.301882363,0.350426697,1.7272
841,183,1.6764,1.64592,0.654,4,2,1,0.676916838,0.342186737,0.951014642,0.818328192,0.651895117,0.423502739,0.633995672,0.96167365,0.656237658,0.477235027,0.944949089,1.7018
842,183,1.6764,1.64592,0.654,4,3,1,0.663713236,0.129466926,0.979013646,0.88604068,0.437526087,0.963708636,0.565862416,0.315013805,0.605396861,0.205292247,0.750351573,1.651
843,183,1.6764,1.64592,0.654,4,4,0,0.082919264,0.018716807,0.069954873,0.76396893,0.30342044,0.017722227,0.777970798,0.917535812,0.309760123,0.97557445,0.378897748,1.64592
844,184,1.6764,1.64592,0.654,1,1,1,0.492808694,0.8660513,0.81950909,0.172951808,0.314015343,0.002415597,0.944400365,0.762747109,0.048524942,0.803229469,0.756737223,1.651
845,185,1.6764,1.61849,0.6486,15,1,1,0.560835428,0.428328209,0.37913734,0.183923156,0.433582663,0.553199008,0.343177217,0.1407856,0.129742931,0.119659055,0.615137427,1.7272
846,185,1.6764,1.61849,0.6486,15,2,1,0.887859195,0.311308068,0.84450244,0.820298813,0.506377747,0.214899712,0.872777049,0.470539431,0.500323979,0.310553728,0.524066354,1.7018
847,185,1.6764,1.61849,0.6486,15,3,1,0.710754288,0.623267063,0.649400772,0.282621002,0.429811454,0.753684448,0.384606965,0.972948009,0.402607485,0.276069715,0.281846871,1.6891
848,185,1.6764,1.61849,0.6486,15,4,1,0.246853897,0.106565967,0.61346638,0.744406301,0.39245228,0.919531344,0.750798685,0.201811172,0.714636241,0.195920325,0.635237282,1.6764
849,185,1.6764,1.61849,0.6486,15,5,1,0.530593876,0.086410901,0.433418719,0.059552327,0.349128652,0.00914877,0.845388093,0.9558461,0.08574368,0.595112578,0.592956041,1.66878
850,185,1.6764,1.61849,0.6486,15,6,1,0.073820656,0.87631697,0.814031398,0.379303467,0.815746522,0.517156666,0.733008467,0.860174114,0.766402358,0.785417092,0.414165001,1.6637
851,185,1.6764,1.61849,0.6486,15,7,1,0.97649715,0.239314671,0.773673928,0.700400268,0.54742901,0.927780285,0.134486336,0.353231922,0.217215937,0.639152246,0.709948065,1.651
852,185,1.6764,1.61849,0.6486,15,8,0,0.699778918,0.775032116,0.703365146,0.493879414,0.756223434,0.930083584,0.89139334,0.93499122,0.415208896,0.093813876,0.514764574,1.78308
853,185,1.6764,1.61849,0.6486,15,9,0,0.581781052,0.849588593,0.857150445,0.044185557,0.07901781,0.172811765,0.036577309,0.03327348,0.518602614,0.698933164,0.664020034,1.75565
854,185,1.6764,1.61849,0.6486,15,10,0,0.687237237,0.362910196,0.631201282,0.722906981,0.988902699,0.053545055,0.401396112,0.665044494,0.599318983,0.631513649,0.874266944,1.72822
855,185,1.6764,1.61849,0.6486,15,11,0,0.352394413,0.439475691,0.304472303,0.416589343,0.465217936,0.53024949,0.829418478,0.053885235,0.801749334,0.177144559,0.284925863,1.70078
856,185,1.6764,1.61849,0.6486,15,12,0,0.642690744,0.574519328,0.429725035,0.555749164,0.057657155,0.497005337,0.290932314,0.863935478,0.422849266,0.691419281,0.602350523,1.67335
857,185,1.6764,1.61849,0.6486,15,13,0,0.462786681,0.01906315,0.541172397,0.554026851,0.820382509,0.65451119,0.864406475,0.270385744,0.321432646,0.081239233,0.735785204,1.64592
858,185,1.6764,1.61849,0.6486,15,14,0,0.221246893,0.28649345,0.982522025,0.547436196,0.042702759,0.515646563,0.113177506,0.337978678,0.587547691,0.697964353,0.698815588,1.59106
859,185,1.6764,1.61849,0.6486,15,15,0,0.092726946,0.862272698,0.279992186,0.837929796,0.657353942,0.105916937,0.304742374,0.277844918,0.675130417,0.178602977,0.137646494,1.56362
860,186,1.651,1.83794,0.6868,4,1,1,0.66987526,0.380687217,0.121571823,0.342808647,0.423387029,0.904762321,0.310395129,0.313805974,0.390358477,0.732759866,0.324726329,1.6891
861,186,1.651,1.83794,0.6868,4,2,1,0.183546744,0.146528403,0.749070556,0.24314623,0.775248263,0.822198554,0.228445058,0.188675585,0.71802067,0.235907195,0.009395924,1.6764
862,186,1.651,1.83794,0.6868,4,3,1,0.872312377,0.978613308,0.02738604,0.949860578,0.721454974,0.599079611,0.304163387,0.192674081,0.518876739,0.590329524,0.208019352,1.6764
863,186,1.651,1.83794,0.6868,4,4,0,0.852421884,0.950791046,0.350865091,0.486224814,0.618678844,0.212054307,0.740891077,0.821907671,0.125317737,0.719498364,0.697556399,1.78308
864,187,1.651,1.83794,0.6868,1,1,0,0.115747901,0.227742363,0.178516364,0.126577071,0.209642705,0.117128449,0.2498459,0.414508104,0.384668506,0.829176656,0.372796126,1.72822
865,188,1.651,1.81051,0.6814,4,1,1,0.464160389,0.997629289,0.168113194,0.376907812,0.693180769,0.124624061,0.137536975,0.923909994,0.73242664,0.705057895,0.868679663,1.6002
866,188,1.651,1.81051,0.6814,4,2,0,0.258108464,0.58804174,0.184873131,0.636219681,0.19673263,0.007571491,0.964568574,0.332889971,0.057087965,0.225859979,0.127820482,1.72822
